run_id,seed,algorithm,iteration,fitness
1,20260701,RDHO,0,1.1173758618027407
1,20260701,RDHO,1,1.1173758618027407
1,20260701,RDHO,2,1.1173758618027407
1,20260701,RDHO,3,1.1173758618027407
1,20260701,RDHO,4,1.1173758618027407
1,20260701,RDHO,5,1.1173758618027407
1,20260701,RDHO,6,1.1173758618027407
1,20260701,RDHO,7,1.1173758618027407
1,20260701,RDHO,8,1.1173758618027407
1,20260701,RDHO,9,1.1173758618027407
1,20260701,RDHO,10,1.1173758618027407
1,20260701,RDHO,11,1.1173758618027407
1,20260701,RDHO,12,1.1173758618027407
1,20260701,RDHO,13,1.1173758618027407
1,20260701,RDHO,14,1.1173758618027407
1,20260701,RDHO,15,1.1173758618027407
1,20260701,RDHO,16,1.1173758618027407
1,20260701,RDHO,17,1.1173758618027407
1,20260701,RDHO,18,1.1173758618027407
1,20260701,RDHO,19,1.1173758618027407
1,20260701,RDHO,20,1.1173758618027407
1,20260701,RDHO,21,1.1173758618027407
1,20260701,RDHO,22,1.1173758618027407
1,20260701,RDHO,23,1.1173758618027407
1,20260701,RDHO,24,1.1173758618027407
1,20260701,RDHO,25,1.1173758618027407
1,20260701,RDHO,26,1.1173758618027407
1,20260701,RDHO,27,1.1173758618027407
1,20260701,RDHO,28,1.1173758618027407
1,20260701,RDHO,29,1.1173758618027407
1,20260701,RDHO,30,1.1173758618027407
1,20260701,RDHO,31,1.1173758618027407
1,20260701,RDHO,32,1.1173758618027407
1,20260701,RDHO,33,1.1173758618027407
1,20260701,RDHO,34,1.1173758618027407
1,20260701,RDHO,35,1.1173758618027407
1,20260701,RDHO,36,1.1173758618027407
1,20260701,RDHO,37,1.1173758618027407
1,20260701,RDHO,38,1.1173758618027407
1,20260701,RDHO,39,1.1173758618027407
1,20260701,RDHO,40,1.1173758618027407
1,20260701,RDHO,41,1.1173758618027407
1,20260701,RDHO,42,1.1173758618027407
1,20260701,RDHO,43,1.1173758618027407
1,20260701,RDHO,44,1.1173758618027407
1,20260701,RDHO,45,1.1173758618027407
1,20260701,RDHO,46,1.1173758618027407
1,20260701,RDHO,47,1.1173758618027407
1,20260701,RDHO,48,1.1173758618027407
1,20260701,RDHO,49,1.1173758618027407
1,20260701,RDHO,50,1.1173758618027407
1,20260701,RDHO,51,1.1173758618027407
1,20260701,RDHO,52,1.1173758618027407
1,20260701,RDHO,53,1.1173758618027407
1,20260701,RDHO,54,1.1173758618027407
1,20260701,RDHO,55,1.1173758618027407
1,20260701,RDHO,56,1.1173758618027407
1,20260701,RDHO,57,1.1173758618027407
1,20260701,RDHO,58,1.1173758618027407
1,20260701,RDHO,59,1.1173758618027407
1,20260701,RDHO,60,1.1173758618027407
1,20260701,RDHO,61,1.1173758618027407
1,20260701,RDHO,62,1.1173758618027407
1,20260701,RDHO,63,1.1173758618027407
1,20260701,RDHO,64,1.1173758618027407
1,20260701,RDHO,65,1.1173758618027407
1,20260701,RDHO,66,1.1173758618027407
1,20260701,RDHO,67,1.1173758618027407
1,20260701,RDHO,68,1.1173758618027407
1,20260701,RDHO,69,1.1173758618027407
1,20260701,RDHO,70,1.1173758618027407
1,20260701,RDHO,71,1.1173758618027407
1,20260701,RDHO,72,1.1173758618027407
1,20260701,RDHO,73,1.1173758618027407
1,20260701,RDHO,74,1.1173758618027407
1,20260701,RDHO,75,1.1173758618027407
1,20260701,RDHO,76,1.1173758618027407
1,20260701,RDHO,77,1.1173758618027407
1,20260701,RDHO,78,1.1173758618027407
1,20260701,RDHO,79,1.1173758618027407
1,20260701,RDHO,80,1.1173758618027407
1,20260701,RDHO,81,1.1173758618027407
1,20260701,RDHO,82,1.1173758618027407
1,20260701,RDHO,83,1.1173758618027407
1,20260701,RDHO,84,1.1173758618027407
1,20260701,RDHO,85,1.1173758618027407
1,20260701,RDHO,86,1.1173758618027407
1,20260701,RDHO,87,1.1173758618027407
1,20260701,RDHO,88,1.1173758618027407
1,20260701,RDHO,89,1.1173758618027407
1,20260701,RDHO,90,1.1173758618027407
1,20260701,RDHO,91,1.1173758618027407
1,20260701,RDHO,92,1.1173758618027407
1,20260701,RDHO,93,1.1173758618027407
1,20260701,RDHO,94,1.1173758618027407
1,20260701,RDHO,95,1.1173758618027407
1,20260701,RDHO,96,1.1173758618027407
1,20260701,RDHO,97,1.1173758618027407
1,20260701,RDHO,98,1.1173758618027407
1,20260701,RDHO,99,1.1173758618027407
1,20260701,RDHO,100,1.1173758618027407
1,20260701,RDHO,101,1.1173758618027407
1,20260701,RDHO,102,1.1173758618027407
1,20260701,RDHO,103,1.1173758618027407
1,20260701,RDHO,104,1.1173758618027407
1,20260701,RDHO,105,1.1173758618027407
1,20260701,RDHO,106,1.1173758618027407
1,20260701,RDHO,107,1.1173758618027407
1,20260701,RDHO,108,1.1173758618027407
1,20260701,RDHO,109,1.1173758618027407
1,20260701,RDHO,110,1.1173758618027407
1,20260701,RDHO,111,1.1173758618027407
1,20260701,RDHO,112,1.1173758618027407
1,20260701,RDHO,113,1.1173758618027407
1,20260701,RDHO,114,1.1173758618027407
1,20260701,RDHO,115,1.1173758618027407
1,20260701,RDHO,116,1.1173758618027407
1,20260701,RDHO,117,1.1173758618027407
1,20260701,RDHO,118,1.1173758618027407
1,20260701,RDHO,119,1.1173758618027407
1,20260701,RDHO,120,1.1173758618027407
1,20260701,RDHO,121,1.1173758618027407
1,20260701,RDHO,122,1.1173758618027407
1,20260701,RDHO,123,1.1173758618027407
1,20260701,RDHO,124,1.1173758618027407
1,20260701,RDHO,125,1.1173758618027407
1,20260701,RDHO,126,1.1173758618027407
1,20260701,RDHO,127,1.1173758618027407
1,20260701,RDHO,128,1.1173758618027407
1,20260701,RDHO,129,1.1173758618027407
1,20260701,RDHO,130,1.1173758618027407
1,20260701,RDHO,131,1.1173758618027407
1,20260701,RDHO,132,1.1173758618027407
1,20260701,RDHO,133,1.1173758618027407
1,20260701,RDHO,134,1.1173758618027407
1,20260701,RDHO,135,1.1173758618027407
1,20260701,RDHO,136,1.1173758618027407
1,20260701,RDHO,137,1.1173758618027407
1,20260701,RDHO,138,1.1173758618027407
1,20260701,RDHO,139,1.1173758618027407
1,20260701,RDHO,140,1.1173758618027407
1,20260701,RDHO,141,1.1173758618027407
1,20260701,RDHO,142,1.1173758618027407
1,20260701,RDHO,143,1.1173758618027407
1,20260701,RDHO,144,1.1173758618027407
1,20260701,RDHO,145,1.1173758618027407
1,20260701,RDHO,146,1.1173758618027407
1,20260701,RDHO,147,1.1173758618027407
1,20260701,RDHO,148,1.1173758618027407
1,20260701,RDHO,149,1.1173758618027407
1,20260701,RDHO,150,1.0446757135753888
1,20260701,RIME,0,2.5063752095977634
1,20260701,RIME,1,2.31399474415011
1,20260701,RIME,2,2.015216776819812
1,20260701,RIME,3,1.9382938274548418
1,20260701,RIME,4,1.8888991742800811
1,20260701,RIME,5,1.8540912710347048
1,20260701,RIME,6,1.6851523525041943
1,20260701,RIME,7,1.6728738271386079
1,20260701,RIME,8,1.6703637285469215
1,20260701,RIME,9,1.654732509495647
1,20260701,RIME,10,1.6371325986900018
1,20260701,RIME,11,1.6286720778763024
1,20260701,RIME,12,1.628416765349098
1,20260701,RIME,13,1.6269435767363638
1,20260701,RIME,14,1.6240599220481085
1,20260701,RIME,15,1.6229958821664703
1,20260701,RIME,16,1.622486134413031
1,20260701,RIME,17,1.6219916481094798
1,20260701,RIME,18,1.620846242147868
1,20260701,RIME,19,1.6205742121725024
1,20260701,RIME,20,1.6205742121725024
1,20260701,RIME,21,1.6199399931121305
1,20260701,RIME,22,1.6198219036412231
1,20260701,RIME,23,1.6177324383275586
1,20260701,RIME,24,1.6169109281571272
1,20260701,RIME,25,1.6168446896729585
1,20260701,RIME,26,1.616450922891578
1,20260701,RIME,27,1.6163612635036178
1,20260701,RIME,28,1.6163433739292914
1,20260701,RIME,29,1.6163433739292914
1,20260701,RIME,30,1.6163433739292914
1,20260701,RIME,31,1.6150651142622057
1,20260701,RIME,32,1.6147050401121936
1,20260701,RIME,33,1.6146251430769991
1,20260701,RIME,34,1.6145520918745067
1,20260701,RIME,35,1.6145520918745067
1,20260701,RIME,36,1.6142390189962423
1,20260701,RIME,37,1.6142298782623448
1,20260701,RIME,38,1.614074669596838
1,20260701,RIME,39,1.6135396759829657
1,20260701,RIME,40,1.6135396759829657
1,20260701,RIME,41,1.6128031434502417
1,20260701,RIME,42,1.612794168990737
1,20260701,RIME,43,1.6122435932546166
1,20260701,RIME,44,1.6120478020626883
1,20260701,RIME,45,1.6120478020626883
1,20260701,RIME,46,1.6119960371529842
1,20260701,RIME,47,1.6119960371529842
1,20260701,RIME,48,1.6119960371529842
1,20260701,RIME,49,1.6119960371529842
1,20260701,RIME,50,1.6119701086659233
1,20260701,RIME,51,1.6116910025420816
1,20260701,RIME,52,1.6115472272055846
1,20260701,RIME,53,1.6109520404265167
1,20260701,RIME,54,1.610830165185469
1,20260701,RIME,55,1.6106744490818754
1,20260701,RIME,56,1.6105777575184022
1,20260701,RIME,57,1.6101589033654358
1,20260701,RIME,58,1.6080635824437868
1,20260701,RIME,59,1.6079880507775375
1,20260701,RIME,60,1.6078965169047637
1,20260701,RIME,61,1.6076640317295698
1,20260701,RIME,62,1.6047613221766426
1,20260701,RIME,63,1.6046912552945305
1,20260701,RIME,64,1.6046109276192804
1,20260701,RIME,65,1.604489626422306
1,20260701,RIME,66,1.6043223457427047
1,20260701,RIME,67,1.6009908361882186
1,20260701,RIME,68,1.5963559995963075
1,20260701,RIME,69,1.5963523703915032
1,20260701,RIME,70,1.5963523703915032
1,20260701,RIME,71,1.596351973435497
1,20260701,RIME,72,1.5895178584149217
1,20260701,RIME,73,1.5895178584149217
1,20260701,RIME,74,1.5895178584149217
1,20260701,RIME,75,1.5891330553808025
1,20260701,RIME,76,1.588916231642179
1,20260701,RIME,77,1.5884201548238566
1,20260701,RIME,78,1.588208048777672
1,20260701,RIME,79,1.5880076107124652
1,20260701,RIME,80,1.5870674338671487
1,20260701,RIME,81,1.5869575695391052
1,20260701,RIME,82,1.5869575695391052
1,20260701,RIME,83,1.5859201341970945
1,20260701,RIME,84,1.5857085499183312
1,20260701,RIME,85,1.5827693007055057
1,20260701,RIME,86,1.5826261857989197
1,20260701,RIME,87,1.5720475157328302
1,20260701,RIME,88,1.5719145413579523
1,20260701,RIME,89,1.5632640106137665
1,20260701,RIME,90,1.5628310543803803
1,20260701,RIME,91,1.5628310543803803
1,20260701,RIME,92,1.5628310543803803
1,20260701,RIME,93,1.5628310543803803
1,20260701,RIME,94,1.5622001547052031
1,20260701,RIME,95,1.5620067374142081
1,20260701,RIME,96,1.5546722668149948
1,20260701,RIME,97,1.5546722668149948
1,20260701,RIME,98,1.5546722668149948
1,20260701,RIME,99,1.5545991975605886
1,20260701,RIME,100,1.5535408970842701
1,20260701,RIME,101,1.5535408970842701
1,20260701,RIME,102,1.5535248335515608
1,20260701,RIME,103,1.5535248335515608
1,20260701,RIME,104,1.5535248335515608
1,20260701,RIME,105,1.5535165766743693
1,20260701,RIME,106,1.5530102221532143
1,20260701,RIME,107,1.5528729993667645
1,20260701,RIME,108,1.5528180148689674
1,20260701,RIME,109,1.5528180148689674
1,20260701,RIME,110,1.5526936507901115
1,20260701,RIME,111,1.5523513346239037
1,20260701,RIME,112,1.552350002722303
1,20260701,RIME,113,1.5521791546422128
1,20260701,RIME,114,1.5515824417223274
1,20260701,RIME,115,1.5515824417223274
1,20260701,RIME,116,1.5514521046931733
1,20260701,RIME,117,1.5513737922498398
1,20260701,RIME,118,1.5513737922498398
1,20260701,RIME,119,1.5513737922498398
1,20260701,RIME,120,1.5510553318223854
1,20260701,RIME,121,1.5509022007269517
1,20260701,RIME,122,1.5507830290615408
1,20260701,RIME,123,1.5507760870786462
1,20260701,RIME,124,1.5499586326758232
1,20260701,RIME,125,1.5490347478382476
1,20260701,RIME,126,1.5490347478382476
1,20260701,RIME,127,1.5488808924785638
1,20260701,RIME,128,1.5488808924785638
1,20260701,RIME,129,1.5486382825187546
1,20260701,RIME,130,1.548572817935091
1,20260701,RIME,131,1.548572817935091
1,20260701,RIME,132,1.5485290814793462
1,20260701,RIME,133,1.5484939242885154
1,20260701,RIME,134,1.5483220762151486
1,20260701,RIME,135,1.548222628330422
1,20260701,RIME,136,1.548222628330422
1,20260701,RIME,137,1.548222628330422
1,20260701,RIME,138,1.548189342017658
1,20260701,RIME,139,1.5480140726195954
1,20260701,RIME,140,1.5479733210560767
1,20260701,RIME,141,1.5479733210560767
1,20260701,RIME,142,1.5479733210560767
1,20260701,RIME,143,1.5479531837071014
1,20260701,RIME,144,1.5479531837071014
1,20260701,RIME,145,1.5479531837071014
1,20260701,RIME,146,1.5479320954295421
1,20260701,RIME,147,1.5479276511039566
1,20260701,RIME,148,1.5478897377913212
